Dia,"Cantidad Cielo cubierto 12:00","Cantidad Cielo cubierto 18:00","Cantidad Cielo cubierto 00:00","Cantidad de cielo cubierto Media diaria ",Humedad Relativa del aire 12:00,"Humedad Relativa del aire 18:00","Humedad Relativa del aire 00:00","Humedad Relativa Del aire Media diaria ",T. Minima,"T.Minima Hora Local",T. Maxima,"T. maxima Hora Local","Temperatura Media diaria","Viento PredominanteDirección","Viento predominante Fuerza","Presion QFE 12","Presion QFE 18","Presion QFE 00","Presion QFE Media diaria ","Precipitación (12-18)","Precipitación (18-00)","Precipitación (00-06)","Precipitación (06-12)","Precipitación Diaria"
9-5-1992,8.0,6.0,8.0,7.3,98.0,79.0,90.0,91.2,12.1,05:30,17.4,13:30,14.4,0,12.7,1008.7,1009.6,1009.1,1009.1,0.0,0.0,15.4,17.3,32.7
10-5-1992,8.0,7.0,8.0,7.7,95.0,83.0,80.0,88.2,12.8,06:50,15.6,14:30,13.7,0,13.5,1002.7,1005.5,1012.2,1006.8,6.1,1.8,0.1,2.4,10.4
11-5-1992,5.0,7.0,0.0,4.0,99.0,80.0,97.0,93.8,7.8,07:30,15.5,13:15,11.8,0,7.2,1019.2,1019.8,1020.3,1019.8,0.5,0.0,0.0,0.0,0.5
12-5-1992,0.0,7.0,6.0,4.3,96.0,62.0,88.0,85.5,4.6,05:30,15.1,13:45,9.0,135,5.2,1020.2,1017.8,1017.4,1018.5,0.0,0.0,0.0,0.0,0.0
13-5-1992,4.0,7.0,7.0,6.0,90.0,53.0,98.0,82.8,7.4,02:00,17.2,13:30,11.0,135,4.9,1014.0,1012.4,1013.5,1013.3,0.0,0.0,0.0,1.2,1.2
14-5-1992,8.0,8.0,8.0,8.0,98.0,98.0,99.0,98.2,11.0,23:30,15.2,16:00,13.4,0,7.1,1011.3,1011.1,1010.9,1011.1,4.5,0.3,0.0,0.0,4.8
15-5-1992,8.0,8.0,8.0,8.0,99.0,91.0,98.0,96.8,13.9,07:15,15.9,13:30,14.5,0,13.2,1007.6,1007.3,1007.0,1007.3,0.0,3.7,3.5,3.1,10.3
16-5-1992,8.0,8.0,8.0,8.0,98.0,96.0,98.0,97.5,14.3,07:50,16.3,12:50,15.2,0,15.5,1010.1,1012.0,1014.0,1012.0,0.3,5.1,1.9,0.0,7.3
17-5-1992,7.0,1.0,2.0,3.3,93.0,47.0,74.0,76.8,9.0,04:30,14.9,14:10,12.1,180,5.5,1020.5,1020.1,1018.5,1019.7,0.0,0.0,0.0,0.0,0.0
18-5-1992,0.0,0.0,0.0,0.0,86.0,50.0,97.0,79.8,6.0,06:00,16.7,14:00,9.9,180,7.2,1012.8,1010.8,1012.2,1011.9,0.0,0.0,0.0,0.0,0.0
19-5-1992,3.0,8.0,7.0,6.0,97.0,71.0,84.0,87.2,5.0,07:30,14.6,13:30,9.4,135,5.1,1013.6,1014.0,1014.3,1014.0,0.0,0.0,0.0,0.0,0.0
20-5-1992,8.0,6.0,8.0,7.3,94.0,71.0,99.0,89.5,9.6,05:00,14.9,14:30,11.1,90,5.2,1014.2,1014.3,1013.0,1013.8,0.0,3.3,8.4,8.1,19.8
21-5-1992,8.0,7.0,5.0,6.7,99.0,90.0,92.0,95.0,10.7,01:30,16.2,16:15,13.0,0,15.4,1008.8,1008.6,1012.5,1010.0,13.8,0.5,0.0,0.0,14.3
22-5-1992,2.0,1.0,4.0,2.3,69.0,60.0,86.0,71.0,7.5,07:50,14.6,15:30,10.9,135,8.4,1019.6,1019.1,1018.1,1018.9,0.0,0.0,0.0,0.0,0.0
23-5-1992,2.0,8.0,8.0,6.0,85.0,88.0,93.0,87.8,5.2,06:30,10.6,19:50,8.1,135,5.5,1013.9,1010.9,1008.5,1011.1,0.0,1.3,3.6,20.9,25.8
24-5-1992,7.0,8.0,7.0,7.3,97.0,94.0,84.0,93.0,10.6,20:00,16.0,12:50,13.1,0,24.7,1003.1,1003.5,1007.4,1004.7,7.6,4.6,0.0,0.2,12.4
25-5-1992,8.0,8.0,8.0,8.0,97.0,92.0,95.0,95.2,8.6,05:10,12.6,12:50,10.5,135,2.7,1011.7,1011.6,1012.2,1011.8,0.3,0.0,0.0,0.0,0.3
26-5-1992,0.0,1.0,0.0,0.3,95.0,47.0,81.0,79.5,4.0,07:50,13.0,15:20,8.5,180,4.2,1014.3,1014.5,1016.0,1014.9,0.0,0.0,0.0,0.0,0.0
27-5-1992,0.0,0.0,0.0,0.0,95.0,49.0,91.0,82.5,-0.8,05:20,11.8,13:30,5.2,180,2.8,1015.7,1015.5,1017.3,1016.2,0.0,0.0,0.0,0.0,0.0
28-5-1992,0.0,7.0,8.0,5.0,96.0,44.0,91.0,81.8,-0.6,07:30,10.8,14:00,5.0,180,3.4,1016.9,1016.8,1017.3,1017.0,0.0,0.7,3.6,18.2,22.5
29-5-1992,8.0,8.0,8.0,8.0,93.0,91.0,96.0,93.2,7.7,03:00,11.4,14:20,9.2,45,14.5,1015.7,1014.7,1014.5,1015.0,12.5,4.0,0.0,12.9,29.4
30-5-1992,8.0,8.0,8.0,8.0,96.0,90.0,90.0,93.0,9.2,00:50,14.8,12:30,11.9,0,17.3,1013.9,1015.6,1017.3,1015.6,13.7,1.0,2.1,1.8,18.6
31-5-1992,8.0,8.0,,,92.0,96.0,97.0,94.2,13.1,03:20,15.8,11:30,13.6,0,12.5,1017.7,1017.8,1016.0,1017.2,8.4,0.3,0.0,2.1,10.8
1-6-1992,8.0,7.0,0.0,5.0,98.0,84.0,96.0,94.0,12.0,06:30,16.0,13:40,13.2,0,6.4,1013.5,1013.4,1013.2,1013.4,0.5,0.0,0.0,0.0,0.5
2-6-1992,2.0,1.0,0.0,1.0,96.0,75.0,96.0,90.8,7.0,05:00,15.1,15:20,10.0,135,5.3,1015.6,1016.9,1018.5,1017.0,0.0,0.0,0.0,0.0,0.0
3-6-1992,1.0,3.0,4.0,2.7,96.0,84.0,97.0,93.2,4.9,07:50,13.0,16:00,8.3,180,3.5,1016.7,1014.1,1012.3,1014.4,0.0,0.0,0.0,2.2,2.2
4-6-1992,8.0,8.0,8.0,8.0,98.0,96.0,98.0,97.5,6.3,22:30,14.0,12:00,11.6,0,25.1,1005.2,1000.7,999.0,1001.6,13.5,54.5,6.8,0.0,74.8
5-6-1992,6.0,8.0,8.0,7.3,91.0,88.0,98.0,92.0,9.0,07:40,12.0,13:00,10.9,180,5.2,997.6,997.6,997.4,997.5,0.0,0.4,0.0,0.0,0.4
6-6-1992,5.0,7.0,8.0,6.7,99.0,64.0,95.0,89.2,4.8,07:40,13.2,13:50,8.8,90,4.8,1004.7,1004.8,1005.6,1005.0,0.0,2.0,5.1,0.5,7.6
7-6-1992,5.0,6.0,8.0,6.3,99.0,76.0,97.0,92.8,5.2,06:40,13.4,12:30,9.1,135,3.8,1008.0,1009.8,1012.0,1009.9,0.0,4.0,25.0,12.1,41.1
8-6-1992,7.0,6.0,1.0,4.7,97.0,93.0,99.0,96.5,6.2,20:50,12.6,12:30,8.1,135,5.2,1016.0,1020.3,1023.3,1019.9,2.4,1.7,0.0,0.0,4.1
9-6-1992,8.0,8.0,8.0,8.0,87.0,96.0,98.0,92.0,6.0,22:20,13.8,19:40,9.5,45,15.3,1020.1,1015.9,1014.3,1016.8,9.7,31.9,3.3,0.1,45.0
10-6-1992,6.0,4.0,6.0,5.3,98.0,68.0,98.0,90.5,10.9,07:40,17.6,14:20,13.4,225,5.2,1019.0,1018.1,1018.2,1018.4,0.0,0.0,0.0,0.0,0.0
11-6-1992,8.0,8.0,8.0,8.0,99.0,94.0,97.0,97.2,7.2,07:00,12.8,13:00,10.4,180,4.0,1015.0,1013.1,1012.8,1013.6,0.0,0.0,0.0,6.2,6.2
12-6-1992,8.0,8.0,2.0,6.0,98.0,94.0,97.0,96.8,11.4,07:50,12.9,14:50,11.9,270,3.6,1011.9,1011.9,1014.2,1012.7,0.6,0.0,0.0,0.0,0.6
13-6-1992,4.0,4.0,0.0,2.7,99.0,74.0,97.0,92.2,5.1,07:40,14.6,14:40,8.3,180,2.6,1015.3,1014.5,1014.8,1014.9,0.0,0.0,0.0,0.0,0.0
14-6-1992,3.0,5.0,1.0,3.0,94.0,56.0,96.0,85.0,4.0,06:20,15.0,14:20,7.7,180,3.9,1015.0,1014.7,1014.8,1014.8,0.0,0.0,0.0,0.0,0.0
15-6-1992,7.0,8.0,8.0,7.7,80.0,79.0,95.0,83.5,6.4,02:40,14.2,13:40,10.8,45,18.7,1014.1,1013.5,1013.7,1013.8,0.0,0.3,8.4,0.0,8.7
16-6-1992,8.0,8.0,8.0,8.0,98.0,96.0,98.0,97.5,12.5,05:30,14.5,15:00,13.2,0,11.5,1014.9,1014.7,1014.3,1014.6,0.0,0.0,0.0,0.0,0.0
17-6-1992,8.0,7.0,8.0,7.7,97.0,83.0,97.0,93.5,11.0,06:40,15.6,13:30,12.6,45,6.5,1015.5,1015.8,1015.0,1015.4,0.0,0.0,0.4,1.2,1.6
18-6-1992,8.0,8.0,6.0,7.3,95.0,94.0,98.0,95.5,10.8,03:00,12.5,13:00,11.4,45,19.2,1009.7,1008.3,1011.4,1009.8,7.0,14.2,0.0,0.0,21.2
19-6-1992,5.0,7.0,2.0,4.7,99.0,82.0,93.0,93.2,5.0,07:45,13.4,16:00,9.2,0,8.0,1013.9,1013.4,1013.4,1013.6,0.5,2.7,7.0,3.8,14.0
20-6-1992,5.0,8.0,3.0,5.3,85.0,67.0,99.0,84.0,7.3,05:20,13.3,15:15,10.2,315,10.0,1014.2,1016.8,1019.5,1016.8,0.2,0.5,1.2,0.0,1.9
21-6-1992,0.0,7.0,7.0,4.7,98.0,69.0,95.0,90.0,3.0,07:40,13.6,13:45,7.2,180,3.5,1019.2,1018.5,1018.2,1018.6,0.0,0.0,0.0,0.0,0.0
22-6-1992,8.0,8.0,5.0,7.0,94.0,70.0,91.0,87.2,5.7,03:30,11.7,15:00,8.2,180,3.9,1015.0,1014.1,1011.9,1013.7,0.0,0.0,0.5,5.9,6.4
23-6-1992,8.0,7.0,8.0,7.7,97.0,85.0,93.0,93.0,7.0,03:45,12.0,19:50,8.5,135,5.1,1006.4,1004.2,1002.3,1004.3,9.0,5.7,9.7,0.2,24.6
24-6-1992,7.0,7.0,7.0,7.0,97.0,80.0,86.0,90.0,11.2,00:30,16.3,13:45,13.3,0,18.3,1000.6,1000.6,1005.7,1002.3,0.0,1.7,0.0,0.0,1.7
25-6-1992,6.0,3.0,0.0,3.0,98.0,56.0,95.0,86.8,2.6,07:30,11.5,13:20,7.1,180,3.7,1012.9,1015.5,1020.2,1016.2,0.0,2.9,0.6,0.0,3.5
26-6-1992,1.0,1.0,0.0,0.7,98.0,64.0,85.0,86.2,1.1,07:45,10.5,15:15,5.0,180,3.5,1023.3,1024.6,1026.2,1024.7,0.0,0.0,0.0,0.0,0.0
27-6-1992,0.0,0.0,0.0,0.0,98.0,63.0,84.0,85.8,-0.8,07:30,11.0,16:10,4.9,180,4.8,1022.7,1018.7,1017.8,1019.7,0.0,0.0,0.0,0.0,0.0
28-6-1992,0.0,1.0,3.0,1.3,97.0,60.0,74.0,82.0,-1.0,06:00,11.6,15:20,4.8,180,3.7,1018.5,1018.4,1020.0,1019.0,0.0,0.0,0.0,0.0,0.0
29-6-1992,0.0,0.0,0.0,0.0,95.0,59.0,87.0,84.0,0.0,04:30,10.2,16:00,5.0,225,6.9,1020.2,1018.7,1017.9,1018.9,0.0,0.0,0.0,0.0,0.0
30-6-1992,6.0,8.0,,,96.0,63.0,94.0,87.2,-1.3,04:20,10.4,16:10,4.6,135,3.6,1018.2,1019.1,1019.2,1018.8,0.0,0.0,11.7,15.7,27.4
1-7-1992,8.0,8.0,2.0,6.0,99.0,91.0,97.0,96.5,7.4,21:30,11.8,10:50,10.0,45,17.6,1016.5,1018.5,1021.2,1018.7,9.2,0.0,0.0,0.3,9.5
2-7-1992,8.0,8.0,8.0,8.0,97.0,94.0,98.0,96.5,6.8,22:30,12.4,19:50,8.9,135,4.3,1019.0,1014.8,1011.8,1015.2,3.1,14.5,3.8,0.5,21.9
3-7-1992,7.0,6.0,2.0,5.0,96.0,80.0,97.0,92.2,7.6,07:15,12.8,13:30,10.7,270,8.2,1015.4,1016.4,1018.9,1016.9,0.3,0.0,0.5,0.0,0.8
4-7-1992,1.0,1.0,0.0,0.7,98.0,76.0,96.0,92.0,2.2,04:15,11.8,14:30,6.5,180,3.5,1022.8,1023.5,1023.9,1023.4,0.0,0.0,0.0,0.0,0.0
5-7-1992,0.0,0.0,0.0,0.0,89.0,48.0,94.0,80.0,1.6,05:30,12.6,16:10,6.5,225,5.0,1022.0,1020.1,1018.6,1020.2,0.0,0.0,0.0,0.0,0.0
6-7-1992,4.0,8.0,4.0,5.3,79.0,63.0,94.0,78.8,1.9,04:30,9.3,16:00,5.8,180,5.3,1015.2,1012.8,1012.7,1013.6,0.0,0.0,0.0,0.0,0.0
7-7-1992,8.0,8.0,8.0,8.0,93.0,98.0,98.0,95.5,4.4,01:00,11.6,19:50,8.2,45,13.5,1013.1,1013.6,1014.4,1013.7,0.2,13.0,0.7,0.4,14.3
8-7-1992,7.0,8.0,8.0,7.7,98.0,79.0,93.0,92.0,11.1,06:45,16.2,13:30,12.4,0,7.9,1017.5,1016.6,1013.0,1015.7,0.0,0.0,0.0,0.0,0.0
9-7-1992,7.0,8.0,8.0,7.7,93.0,97.0,98.0,95.2,8.0,05:20,13.0,12:15,11.1,45,20.0,1008.6,1007.3,1008.7,1008.2,0.8,17.7,14.4,0.0,32.9
10-7-1992,7.0,6.0,7.0,6.7,95.0,81.0,98.0,92.2,9.8,05:00,15.6,13:30,12.8,0,12.8,1012.1,1014.6,1016.5,1014.4,0.1,0.8,1.6,1.5,4.0
11-7-1992,2.0,5.0,2.0,3.0,97.0,69.0,97.0,90.0,8.6,07:45,15.4,13:00,11.8,45,5.8,1016.9,1018.0,1020.3,1018.4,0.0,0.0,0.0,0.0,0.0
12-7-1992,0.0,1.0,0.0,0.3,98.0,61.0,94.0,87.8,4.0,07:20,13.0,16:10,8.1,180,3.9,1021.4,1020.4,1020.7,1020.8,0.0,0.0,0.0,0.0,0.0
13-7-1992,0.0,1.0,1.0,0.7,98.0,62.0,91.0,87.2,-0.4,07:30,13.0,15:20,5.6,180,2.6,1021.5,1021.8,1024.0,1022.4,0.0,0.0,0.0,0.0,0.0
14-7-1992,1.0,1.0,0.0,0.7,97.0,49.0,84.0,81.8,2.4,07:40,11.0,13:20,6.7,180,4.0,1028.0,1027.1,1026.6,1027.2,0.0,0.0,0.0,0.0,0.0
15-7-1992,7.0,8.0,8.0,7.7,89.0,61.0,87.0,81.5,1.6,03:30,10.1,14:40,5.9,135,5.0,1021.0,1019.2,1018.3,1019.5,0.0,0.0,0.4,2.5,2.9
16-7-1992,8.0,6.0,7.0,7.0,92.0,68.0,87.0,84.8,6.0,02:00,13.6,15:30,8.6,135,7.3,1015.4,1016.2,1019.7,1017.1,0.0,0.0,0.0,0.0,0.0
17-7-1992,0.0,1.0,5.0,2.0,75.0,40.0,92.0,70.5,5.1,06:15,16.2,14:20,9.6,180,4.5,1022.0,1023.6,1026.5,1024.0,0.0,0.0,0.0,0.0,0.0
18-7-1992,8.0,7.0,8.0,7.7,97.0,79.0,99.0,93.0,4.0,02:30,13.3,13:30,8.7,45,6.8,1027.8,1026.3,1025.3,1026.5,0.0,0.1,0.6,0.4,1.1
19-7-1992,8.0,8.0,2.0,6.0,98.0,94.0,98.0,97.0,10.0,23:00,12.6,14:20,11.0,315,8.1,1022.2,1020.8,1020.4,1021.1,1.1,1.5,0.2,0.0,2.8
20-7-1992,1.0,0.0,0.0,0.3,89.0,47.0,58.0,70.8,6.2,07:50,14.4,15:30,9.6,225,9.4,1022.7,1021.5,1021.5,1021.9,0.0,0.0,0.0,0.0,0.0
21-7-1992,0.0,1.0,0.0,0.3,76.0,36.0,88.0,69.0,1.4,07:30,16.9,16:10,8.5,225,6.1,1016.3,1013.8,1014.1,1014.7,0.0,0.0,0.0,0.0,0.0
22-7-1992,0.0,1.0,6.0,2.3,57.0,80.0,93.0,71.8,4.3,07:40,13.5,13:30,9.4,0,9.3,1015.2,1017.1,1018.2,1016.8,0.0,0.0,0.0,0.0,0.0
23-7-1992,7.0,8.0,8.0,7.7,97.0,79.0,85.0,89.5,5.3,07:50,10.8,16:00,7.9,180,3.2,1018.3,1019.4,1020.3,1019.3,0.0,0.0,0.0,0.0,0.0
24-7-1992,7.0,3.0,5.0,5.0,97.0,50.0,91.0,83.8,4.1,07:30,12.6,13:40,7.8,180,2.7,1018.4,1017.4,1017.3,1017.7,0.0,0.0,3.6,0.5,4.1
25-7-1992,2.0,7.0,1.0,3.3,97.0,78.0,97.0,92.2,4.3,06:30,12.5,15:30,7.8,135,3.4,1018.2,1020.0,1022.0,1020.1,0.3,0.0,0.0,0.0,0.3
26-7-1992,1.0,4.0,5.0,3.3,98.0,75.0,97.0,92.0,3.1,07:45,12.4,15:10,6.6,135,4.7,1022.1,1020.2,1019.1,1020.5,0.0,0.0,0.0,0.0,0.0
27-7-1992,7.0,8.0,7.0,7.3,97.0,70.0,87.0,87.8,2.7,01:30,12.9,12:15,7.3,135,3.2,1018.7,1018.9,1018.4,1018.7,0.0,0.0,3.9,0.3,4.2
28-7-1992,3.0,7.0,7.0,5.7,97.0,81.0,97.0,93.0,3.2,07:50,13.8,12:20,9.2,0,8.2,1019.6,1019.3,1019.2,1019.4,0.4,0.0,0.0,1.3,1.7
29-7-1992,8.0,2.0,0.0,3.3,98.0,63.0,93.0,88.0,1.4,05:15,10.6,14:30,6.0,180,2.4,1020.0,1020.2,1021.6,1020.6,0.0,0.0,0.0,0.0,0.0
30-7-1992,0.0,1.0,0.0,0.3,98.0,58.0,81.0,83.8,-1.0,07:30,11.3,14:10,4.9,180,3.2,1022.4,1023.2,1026.1,1023.9,0.0,0.0,0.0,0.0,0.0
31-7-1992,0.0,2.0,,,91.0,48.0,85.0,78.8,0.8,07:45,10.2,14:50,5.5,180,4.6,1030.1,1030.6,1030.8,1030.5,0.0,0.0,0.0,0.0,0.0
1-8-1992,0.0,5.0,8.0,4.3,83.0,46.0,90.0,75.5,0.2,07:30,11.2,14:20,4.8,180,4.7,1025.4,1021.2,1019.4,1022.0,0.0,0.0,0.0,4.4,4.4
2-8-1992,8.0,8.0,8.0,8.0,96.0,96.0,97.0,96.2,6.0,01:45,10.4,16:15,7.6,135,8.1,1016.5,1016.5,1020.3,1017.8,6.7,0.0,0.0,0.0,6.7
3-8-1992,8.0,8.0,7.0,7.7,95.0,74.0,93.0,89.2,8.6,02:00,14.2,13:15,10.0,135,5.1,1021.6,1019.9,1019.5,1020.3,0.0,0.0,0.3,0.0,0.3
4-8-1992,8.0,8.0,4.0,6.7,99.0,72.0,99.0,92.2,7.8,07:40,16.6,13:45,11.2,45,5.0,1021.4,1018.5,1017.5,1019.1,0.0,0.0,0.0,0.0,0.0
5-8-1992,8.0,8.0,8.0,8.0,100.0,92.0,95.0,96.8,9.7,23:00,14.7,12:30,11.2,225,4.0,1015.0,1012.8,1012.3,1013.4,0.0,0.0,0.4,8.1,8.5
6-8-1992,8.0,7.0,1.0,5.3,97.0,89.0,83.0,91.5,8.2,07:45,11.0,16:30,9.7,45,10.0,1011.2,1018.9,1025.6,1018.6,16.0,0.0,0.0,0.0,16.0
7-8-1992,0.0,0.0,0.0,0.0,98.0,54.0,58.0,77.0,0.9,07:20,12.4,17:00,6.5,180,5.9,1030.6,1028.8,1024.8,1028.1,0.0,0.0,0.0,0.0,0.0
8-8-1992,0.0,6.0,7.0,4.3,95.0,41.0,94.0,81.2,1.8,07:30,15.4,13:40,8.1,180,5.3,1015.1,1013.6,1014.4,1014.4,0.0,0.0,0.0,2.8,2.8
9-8-1992,8.0,8.0,4.0,6.7,97.0,91.0,92.0,94.2,7.5,02:30,13.6,16:30,9.7,135,5.5,1016.1,1020.2,1022.7,1019.7,1.5,0.0,0.0,0.0,1.5
10-8-1992,4.0,1.0,3.0,2.7,97.0,49.0,92.0,83.8,2.8,07:45,14.6,14:20,8.0,180,4.5,1023.1,1020.6,1021.0,1021.6,0.0,0.0,0.0,0.0,0.0
11-8-1992,0.0,1.0,6.0,2.3,97.0,62.0,89.0,86.2,3.5,07:20,14.6,15:40,8.3,180,5.2,1019.2,1017.6,1017.5,1018.1,0.0,0.0,0.0,0.0,0.0
12-8-1992,6.0,1.0,3.0,3.3,97.0,60.0,94.0,87.0,5.8,06:30,16.6,16:30,10.1,225,6.5,1018.6,1016.5,1016.4,1017.2,0.0,0.0,0.0,0.0,0.0
13-8-1992,8.0,7.0,8.0,7.7,99.0,68.0,96.0,90.5,6.0,06:30,15.8,12:50,10.6,225,6.0,1016.0,1016.6,1016.1,1016.2,0.0,0.0,0.0,0.0,0.0
14-8-1992,8.0,7.0,6.0,7.0,96.0,73.0,94.0,89.8,9.3,04:45,13.2,13:20,10.5,225,7.7,1016.2,1016.3,1016.8,1016.4,0.0,0.0,0.0,0.0,0.0
15-8-1992,8.0,8.0,8.0,8.0,97.0,99.0,99.0,98.0,6.8,00:45,11.3,14:10,9.3,45,11.1,1017.7,1019.3,1020.9,1019.3,0.1,0.3,1.2,0.6,2.2
16-8-1992,8.0,5.0,7.0,6.7,96.0,65.0,95.0,88.0,9.5,05:00,14.0,13:40,11.0,45,9.5,1020.3,1020.9,1021.5,1020.9,0.2,0.0,0.0,0.0,0.2
17-8-1992,3.0,3.0,4.0,3.3,99.0,84.0,96.0,94.5,4.6,07:30,14.8,16:20,9.1,180,2.9,1021.7,1021.8,1023.3,1022.3,0.0,0.0,0.0,0.0,0.0
18-8-1992,6.0,0.0,1.0,2.3,99.0,73.0,96.0,91.8,4.9,07:45,13.4,14:40,9.4,180,3.7,1022.8,1021.4,1021.4,1021.9,0.0,0.0,0.0,0.0,0.0
19-8-1992,9.0,1.0,8.0,6.0,99.0,84.0,98.0,95.0,4.4,02:30,12.7,16:15,8.2,225,9.7,1020.6,1018.0,1016.5,1018.4,0.0,0.0,0.0,0.0,0.0
20-8-1992,9.0,7.0,8.0,8.0,99.0,75.0,96.0,92.2,7.4,07:50,13.4,13:30,9.7,0,5.7,1010.9,1008.5,1005.8,1008.4,0.0,0.0,1.8,15.4,17.2
21-8-1992,8.0,8.0,7.0,7.7,96.0,87.0,85.0,91.0,8.9,07:00,11.8,16:50,10.1,0,18.1,1005.0,1008.3,1014.6,1009.3,15.9,2.5,0.0,2.0,20.4
22-8-1992,8.0,8.0,8.0,8.0,96.0,99.0,96.0,96.8,10.2,21:40,12.2,12:00,11.3,0,20.4,1018.1,1020.7,1022.8,1020.5,3.3,8.4,0.8,0.5,13.0
23-8-1992,8.0,2.0,0.0,3.3,98.0,91.0,96.0,95.8,10.2,07:20,15.8,11:45,12.1,0,10.0,1022.2,1018.5,1014.6,1018.4,0.0,0.0,0.0,0.0,0.0
24-8-1992,7.0,4.0,8.0,6.3,99.0,81.0,98.0,94.2,6.0,06:00,15.4,14:45,10.0,225,5.4,1011.9,1012.0,1014.0,1012.6,0.0,0.0,0.0,0.0,0.0
25-8-1992,8.0,7.0,7.0,7.3,95.0,82.0,95.0,91.8,9.1,07:50,14.6,15:20,10.8,225,7.6,1017.2,1017.0,1016.0,1016.7,0.0,0.0,0.0,0.0,0.0
26-8-1992,9.0,8.0,8.0,8.3,99.0,93.0,93.0,96.0,7.2,02:50,13.4,13:10,10.3,0,6.5,1016.2,1016.3,1016.2,1016.2,0.0,0.0,0.0,0.0,0.0
27-8-1992,8.0,8.0,7.0,7.7,98.0,87.0,85.0,92.0,10.2,07:30,13.3,14:30,11.4,0,7.8,1013.1,1011.1,1011.7,1012.0,0.0,0.0,0.0,0.6,0.6
28-8-1992,7.0,7.0,8.0,7.3,88.0,77.0,91.0,86.0,9.7,05:00,14.4,13:50,11.7,0,12.5,1009.2,1008.5,1008.9,1008.9,0.0,0.0,0.8,7.2,8.0
29-8-1992,8.0,8.0,8.0,8.0,98.0,95.0,98.0,97.2,10.6,07:00,13.5,13:40,12.0,90,6.7,1007.9,1007.1,1008.4,1007.8,8.3,18.1,30.4,7.2,64.0
30-8-1992,8.0,8.0,2.0,6.0,98.0,89.0,98.0,95.8,10.8,07:45,15.2,12:30,12.4,0,9.4,1010.6,1013.9,1018.9,1014.5,0.0,0.2,0.0,0.0,0.2
31-8-1992,0.0,2.0,,,97.0,86.0,95.0,93.8,5.6,07:20,15.5,17:15,10.4,135,3.5,1019.9,1018.8,1019.0,1019.2,0.0,0.0,0.0,0.0,0.0
1-9-1992,0.0,0.0,2.0,0.7,97.0,55.0,92.0,85.2,6.0,05:20,16.0,13:45,10.8,225,9.3,1020.9,1020.2,1019.6,1020.2,0.0,0.0,0.0,0.0,0.0
2-9-1992,3.0,1.0,0.0,1.3,99.0,71.0,87.0,89.0,6.6,07:30,15.4,15:30,11.2,225,10.4,1020.1,1018.8,1019.5,1019.5,0.0,0.0,0.0,0.0,0.0
3-9-1992,8.0,7.0,8.0,7.7,98.0,59.0,91.0,86.5,4.0,07:30,13.7,12:30,9.6,225,8.5,1019.8,1017.8,1017.5,1018.4,0.0,0.0,0.0,1.8,1.8
4-9-1992,8.0,3.0,2.0,4.3,96.0,62.0,76.0,82.5,9.2,06:20,15.2,14:10,11.6,0,5.8,1017.6,1018.5,1020.1,1018.7,4.5,0.0,0.0,0.0,4.5
5-9-1992,1.0,3.0,0.0,1.3,76.0,62.0,84.0,74.5,2.8,07:20,14.7,15:30,9.5,180,6.6,1019.1,1017.2,1017.3,1017.9,0.0,0.0,0.0,0.0,0.0
6-9-1992,6.0,2.0,0.0,2.7,85.0,52.0,92.0,78.5,3.1,06:15,17.2,14:30,9.2,180,5.0,1016.3,1012.7,1011.5,1013.5,0.0,0.0,0.0,0.0,0.0
7-9-1992,0.0,7.0,7.0,4.7,94.0,93.0,79.0,90.0,4.4,05:30,17.0,11:20,10.1,0,14.9,1009.8,1011.1,1014.0,1011.6,0.0,0.0,0.0,0.0,0.0
8-9-1992,7.0,8.0,5.0,6.7,86.0,67.0,92.0,82.8,10.9,07:10,16.6,15:20,13.1,0,8.3,1015.6,1016.0,1017.1,1016.2,0.0,0.0,0.0,0.0,0.0
9-9-1992,0.0,1.0,0.0,0.3,97.0,57.0,96.0,86.8,4.3,07:30,17.4,12:40,10.8,180,2.4,1019.1,1019.8,1020.5,1019.8,0.0,0.0,0.0,0.0,0.0
10-9-1992,9.0,0.0,0.0,3.0,100.0,77.0,95.0,93.0,7.4,22:15,15.4,15:30,10.6,180,3.9,1019.8,1017.6,1018.6,1018.7,0.0,0.0,0.0,0.0,0.0
11-9-1992,7.0,2.0,3.0,4.0,89.0,64.0,92.0,83.5,9.2,06:30,16.0,16:00,12.0,225,11.9,1018.8,1016.2,1015.4,1016.8,0.0,0.0,0.0,0.0,0.0
12-9-1992,0.0,0.0,0.0,0.0,97.0,60.0,87.0,85.2,6.0,07:20,19.8,14:30,11.7,225,11.3,1014.9,1014.1,1015.5,1014.8,0.0,0.0,0.0,0.0,0.0
13-9-1992,9.0,0.0,4.0,4.3,100.0,65.0,90.0,88.8,5.5,06:40,15.7,13:45,10.6,225,8.6,1018.3,1017.0,1017.2,1017.5,0.0,0.0,0.0,0.0,0.0
14-9-1992,8.0,7.0,3.0,6.0,99.0,80.0,97.0,93.8,6.1,05:40,17.0,15:30,10.8,225,10.6,1018.6,1017.8,1018.0,1018.1,0.0,0.0,0.0,0.0,0.0
15-9-1992,8.0,8.0,8.0,8.0,97.0,97.0,98.0,97.2,10.0,00:50,12.9,15:45,11.6,0,8.7,1015.8,1015.3,1013.7,1014.9,0.1,1.0,8.2,30.0,39.3
